08/03/11 20:47:53   03:47:53:311     ==> DLL started
08/03/11 20:48:26   03:48:26:155    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x90 ACKS 0x0D ACKS P]
08/03/11 20:48:26   03:48:26:186     GetResults.prx[00 90 00 0d 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 20:48:26   03:48:26:186     data len=3 [0 0]
08/03/11 20:48:26   03:48:26:186    GetResults=0
08/03/11 20:48:26   03:48:26:186    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x91 ACKS R P]
08/03/11 20:48:26   03:48:26:218     GetResults.prx[00 91 00 f6 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 20:48:26   03:48:26:218     data len=5 [0 246]
08/03/11 20:48:26   03:48:26:218    GetResults=0
08/03/11 20:48:26   03:48:26:218    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x90 ACKS 0x0F ACKS P]
08/03/11 20:48:26   03:48:26:249     GetResults.prx[00 90 00 0f 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 20:48:26   03:48:26:249     data len=3 [0 0]
08/03/11 20:48:26   03:48:26:249    GetResults=0
08/03/11 20:48:26   03:48:26:249    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x91 ACKS R P]
08/03/11 20:48:26   03:48:26:280     GetResults.prx[00 91 00 3c 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 20:48:26   03:48:26:280     data len=4 [0 60]
08/03/11 20:48:26   03:48:26:280    GetResults=0
08/03/11 20:48:26   03:48:26:280    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x90 ACKS 0x11 ACKS P]
08/03/11 20:48:26   03:48:26:311     GetResults.prx[00 90 00 11 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 20:48:26   03:48:26:311     data len=3 [0 0]
08/03/11 20:48:26   03:48:26:311    GetResults=0
08/03/11 20:48:26   03:48:26:311    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x91 ACKS R P]
08/03/11 20:48:26   03:48:26:343     GetResults.prx[00 91 00 1a 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 20:48:26   03:48:26:343     data len=4 [0 26]
08/03/11 20:48:26   03:48:26:343    GetResults=0
08/03/11 20:48:26   03:48:26:343    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x90 ACKS 0x13 ACKS P]
08/03/11 20:48:26   03:48:26:374     GetResults.prx[00 90 00 13 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 20:48:26   03:48:26:374     data len=3 [0 0]
08/03/11 20:48:26   03:48:26:374    GetResults=0
08/03/11 20:48:26   03:48:26:374    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x91 ACKS R P]
08/03/11 20:48:26   03:48:26:405     GetResults.prx[00 91 00 02 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 20:48:26   03:48:26:405     data len=3 [0 2]
08/03/11 20:48:26   03:48:26:405    GetResults=0
08/03/11 20:48:26   03:48:26:405    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x90 ACKS 0x15 ACKS P]
08/03/11 20:48:26   03:48:26:436     GetResults.prx[00 90 00 15 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 20:48:26   03:48:26:436     data len=3 [0 0]
08/03/11 20:48:26   03:48:26:436    GetResults=0
08/03/11 20:48:26   03:48:26:436    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x91 ACKS R P]
08/03/11 20:48:26   03:48:26:468     GetResults.prx[00 91 00 f6 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 20:48:26   03:48:26:468     data len=5 [0 246]
08/03/11 20:48:26   03:48:26:468    GetResults=0
08/03/11 20:48:26   03:48:26:468    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x90 ACKS 0x17 ACKS P]
08/03/11 20:48:26   03:48:26:499     GetResults.prx[00 90 00 17 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 20:48:26   03:48:26:499     data len=3 [0 0]
08/03/11 20:48:26   03:48:26:499    GetResults=0
08/03/11 20:48:26   03:48:26:499    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x91 ACKS R P]
08/03/11 20:48:26   03:48:26:530     GetResults.prx[00 91 00 3c 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 20:48:26   03:48:26:530     data len=4 [0 60]
08/03/11 20:48:26   03:48:26:530    GetResults=0
08/03/11 20:48:26   03:48:26:530    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x90 ACKS 0x19 ACKS P]
08/03/11 20:48:26   03:48:26:561     GetResults.prx[00 90 00 19 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 20:48:26   03:48:26:561     data len=3 [0 0]
08/03/11 20:48:26   03:48:26:561    GetResults=0
08/03/11 20:48:26   03:48:26:561    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x91 ACKS R P]
08/03/11 20:48:26   03:48:26:593     GetResults.prx[00 91 00 1a 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 20:48:26   03:48:26:593     data len=4 [0 26]
08/03/11 20:48:26   03:48:26:593    GetResults=0
08/03/11 20:48:26   03:48:26:593    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x90 ACKS 0x1B ACKS P]

08/03/11 20:48:26   03:48:26:624     GetResults.prx[00 90 00 1b 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 20:48:26   03:48:26:624     data len=3 [0 0]
08/03/11 20:48:26   03:48:26:624    GetResults=0
08/03/11 20:48:26   03:48:26:624    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x91 ACKS R P]
08/03/11 20:48:26   03:48:26:655     GetResults.prx[00 91 00 02 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 20:48:26   03:48:26:655     data len=3 [0 2]
08/03/11 20:48:26   03:48:26:655    GetResults=0
08/03/11 20:48:26   03:48:26:718    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x90 ACKS 0x1D ACKS P]
08/03/11 20:48:26   03:48:26:749     GetResults.prx[00 90 00 1d 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 20:48:26   03:48:26:749     data len=3 [0 0]
08/03/11 20:48:26   03:48:26:749    GetResults=0
08/03/11 20:48:26   03:48:26:749    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x91 ACKS R P]
08/03/11 20:48:26   03:48:26:764     GetResults.prx[00 91 00 f6 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 20:48:26   03:48:26:764     data len=5 [0 246]
08/03/11 20:48:26   03:48:26:764    GetResults=0
08/03/11 20:48:26   03:48:26:764    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x90 ACKS 0x1F ACKS P]
08/03/11 20:48:26   03:48:26:796     GetResults.prx[00 90 00 1f 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 20:48:26   03:48:26:796     data len=3 [0 0]
08/03/11 20:48:26   03:48:26:796    GetResults=0
08/03/11 20:48:26   03:48:26:796    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x91 ACKS R P]
08/03/11 20:48:26   03:48:26:827     GetResults.prx[00 91 00 3c 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 20:48:26   03:48:26:827     data len=4 [0 60]
08/03/11 20:48:26   03:48:26:827    GetResults=0
08/03/11 20:48:27   03:48:27:030    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x90 ACKS 0x01 ACKS P]
08/03/11 20:48:27   03:48:27:077     GetResults.prx[00 90 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 20:48:27   03:48:27:077     data len=3 [0 0]
08/03/11 20:48:27   03:48:27:077    GetResults=0
08/03/11 20:48:27   03:48:27:077    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x91 ACKS R P]
08/03/11 20:48:27   03:48:27:108     GetResults.prx[00 91 00 1a 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 20:48:27   03:48:27:108     data len=4 [0 26]
08/03/11 20:48:27   03:48:27:108    GetResults=0
08/03/11 20:48:27   03:48:27:108    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x90 ACKS 0x03 ACKS P]
08/03/11 20:48:27   03:48:27:139     GetResults.prx[00 90 00 03 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 20:48:27   03:48:27:139     data len=3 [0 0]
08/03/11 20:48:27   03:48:27:139    GetResults=0
08/03/11 20:48:27   03:48:27:139    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x91 ACKS R P]
08/03/11 20:48:27   03:48:27:171     GetResults.prx[00 91 00 02 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 20:48:27   03:48:27:171     data len=3 [0 2]
08/03/11 20:48:27   03:48:27:171    GetResults=0
08/03/11 20:48:27   03:48:27:171    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x90 ACKS 0x05 ACKS P]
08/03/11 20:48:27   03:48:27:202     GetResults.prx[00 90 00 05 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 20:48:27   03:48:27:202     data len=3 [0 0]
08/03/11 20:48:27   03:48:27:202    GetResults=0
08/03/11 20:48:27   03:48:27:202    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x91 ACKS R P]
08/03/11 20:48:27   03:48:27:233     GetResults.prx[00 91 00 f6 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 20:48:27   03:48:27:233     data len=5 [0 246]
08/03/11 20:48:27   03:48:27:233    GetResults=0
08/03/11 20:48:27   03:48:27:233    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x90 ACKS 0x07 ACKS P]
08/03/11 20:48:27   03:48:27:264     GetResults.prx[00 90 00 07 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 20:48:27   03:48:27:264     data len=3 [0 0]
08/03/11 20:48:27   03:48:27:264    GetResults=0
08/03/11 20:48:27   03:48:27:264    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x91 ACKS R P]
08/03/11 20:48:27   03:48:27:296     GetResults.prx[00 91 00 3c 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 20:48:27   03:48:27:296     data len=4 [0 60]
08/03/11 20:48:27   03:48:27:296    GetResults=0
08/03/11 20:48:27   03:48:27:296    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x90 ACKS 0x09 ACKS P]
08/03/11 20:48:27   03:48:27:327     GetResults.prx[00 90 00 09 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 20:48:27   03:48:27:327     data len=3 [0 0]
08/03/11 20:48:27   03:48:27:327    GetResults=0
08/03/11 20:48:27   03:48:27:327    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x91 ACKS R P]
08/03/11 20:48:27   03:48:27:358     GetResults.prx[00 91 00 1a 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 20:48:27   03:48:27:358     data len=4 [0 26]
08/03/11 20:48:27   03:48:27:358    GetResults=0
08/03/11 20:48:27   03:48:27:358    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x90 ACKS 0x0B ACKS P]
08/03/11 20:48:27   03:48:27:389     GetResults.prx[00 90 00 0b 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 20:48:27   03:48:27:389     data len=3 [0 0]
08/03/11 20:48:27   03:48:27:389    GetResults=0
08/03/11 20:48:27   03:48:27:389    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x91 ACKS R P]
08/03/11 20:48:27   03:48:27:421     GetResults.prx[00 91 00 02 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 20:48:27   03:48:27:421     data len=3 [0 2]
08/03/11 20:48:27   03:48:27:421    GetResults=0
08/03/11 20:48:27   03:48:27:421    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x90 ACKS 0x0D ACKS P]
08/03/11 20:48:27   03:48:27:452     GetResults.prx[00 90 00 0d 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 20:48:27   03:48:27:452     data len=3 [0 0]
08/03/11 20:48:27   03:48:27:452    GetResults=0
08/03/11 20:48:27   03:48:27:452    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x91 ACKS R P]
08/03/11 20:48:27   03:48:27:483     GetResults.prx[00 91 00 f6 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 20:48:27   03:48:27:483     data len=5 [0 246]
08/03/11 20:48:27   03:48:27:483    GetResults=0
08/03/11 20:48:27   03:48:27:483    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x90 ACKS 0x0F ACKS P]
08/03/11 20:48:27   03:48:27:514     GetResults.prx[00 90 00 0f 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 20:48:27   03:48:27:514     data len=3 [0 0]
08/03/11 20:48:27   03:48:27:514    GetResults=0
08/03/11 20:48:27   03:48:27:514    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x91 ACKS R P]
08/03/11 20:48:27   03:48:27:546     GetResults.prx[00 91 00 3c 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 20:48:27   03:48:27:546     data len=4 [0 60]
08/03/11 20:48:27   03:48:27:546    GetResults=0
08/03/11 20:48:27   03:48:27:546    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x90 ACKS 0x11 ACKS P]
08/03/11 20:48:27   03:48:27:577     GetResults.prx[00 90 00 11 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 20:48:27   03:48:27:577     data len=3 [0 0]
08/03/11 20:48:27   03:48:27:577    GetResults=0
08/03/11 20:48:27   03:48:27:577    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x91 ACKS R P]
08/03/11 20:48:27   03:48:27:608     GetResults.prx[00 91 00 1a 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 20:48:27   03:48:27:608     data len=4 [0 26]
08/03/11 20:48:27   03:48:27:608    GetResults=0
08/03/11 20:48:27   03:48:27:608    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x90 ACKS 0x13 ACKS P]
08/03/11 20:48:27   03:48:27:639     GetResults.prx[00 90 00 13 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 20:48:27   03:48:27:639     data len=3 [0 0]
08/03/11 20:48:27   03:48:27:639    GetResults=0
08/03/11 20:48:27   03:48:27:639    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x91 ACKS R P]
08/03/11 20:48:27   03:48:27:671     GetResults.prx[00 91 00 02 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]

08/03/11 20:48:27   03:48:27:671     data len=3 [0 2]
08/03/11 20:48:27   03:48:27:671    GetResults=0
08/03/11 20:48:27   03:48:27:671    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x90 ACKS 0x15 ACKS P]
08/03/11 20:48:27   03:48:27:702     GetResults.prx[00 90 00 15 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 20:48:27   03:48:27:702     data len=3 [0 0]
08/03/11 20:48:27   03:48:27:702    GetResults=0
08/03/11 20:48:27   03:48:27:702    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x91 ACKS R P]
08/03/11 20:48:27   03:48:27:733     GetResults.prx[00 91 00 f6 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 20:48:27   03:48:27:733     data len=5 [0 246]
08/03/11 20:48:27   03:48:27:733    GetResults=0
08/03/11 20:48:27   03:48:27:796    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x90 ACKS 0x17 ACKS P]
08/03/11 20:48:27   03:48:27:827     GetResults.prx[00 90 00 17 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 20:48:27   03:48:27:827     data len=3 [0 0]
08/03/11 20:48:27   03:48:27:827    GetResults=0
08/03/11 20:48:27   03:48:27:827    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x91 ACKS R P]
08/03/11 20:48:27   03:48:27:858     GetResults.prx[00 91 00 3c 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 20:48:27   03:48:27:858     data len=4 [0 60]
08/03/11 20:48:27   03:48:27:858    GetResults=0
08/03/11 20:48:27   03:48:27:858    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x90 ACKS 0x19 ACKS P]
08/03/11 20:48:27   03:48:27:889     GetResults.prx[00 90 00 19 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 20:48:27   03:48:27:889     data len=3 [0 0]
08/03/11 20:48:27   03:48:27:889    GetResults=0
08/03/11 20:48:27   03:48:27:889    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x91 ACKS R P]
08/03/11 20:48:27   03:48:27:921     GetResults.prx[00 91 00 1a 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 20:48:27   03:48:27:921     data len=4 [0 26]
08/03/11 20:48:27   03:48:27:921    GetResults=0
08/03/11 20:48:27   03:48:27:921    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x90 ACKS 0x1B ACKS P]
08/03/11 20:48:27   03:48:27:952     GetResults.prx[00 90 00 1b 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 20:48:27   03:48:27:952     data len=3 [0 0]
08/03/11 20:48:27   03:48:27:952    GetResults=0
08/03/11 20:48:27   03:48:27:952    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x91 ACKS R P]
08/03/11 20:48:27   03:48:27:983     GetResults.prx[00 91 00 02 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 20:48:27   03:48:27:983     data len=3 [0 2]
08/03/11 20:48:27   03:48:27:983    GetResults=0
08/03/11 20:48:27   03:48:27:983    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x90 ACKS 0x1D ACKS P]
08/03/11 20:48:28   03:48:28:014     GetResults.prx[00 90 00 1d 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 20:48:28   03:48:28:014     data len=3 [0 0]
08/03/11 20:48:28   03:48:28:014    GetResults=0
08/03/11 20:48:28   03:48:28:014    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x91 ACKS R P]
08/03/11 20:48:28   03:48:28:046     GetResults.prx[00 91 00 f6 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 20:48:28   03:48:28:046     data len=5 [0 246]
08/03/11 20:48:28   03:48:28:046    GetResults=0
08/03/11 20:48:28   03:48:28:046    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x90 ACKS 0x1F ACKS P]
08/03/11 20:48:28   03:48:28:077     GetResults.prx[00 90 00 1f 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 20:48:28   03:48:28:077     data len=3 [0 0]
08/03/11 20:48:28   03:48:28:077    GetResults=0
08/03/11 20:48:28   03:48:28:077    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x91 ACKS R P]
08/03/11 20:48:28   03:48:28:108     GetResults.prx[00 91 00 3c 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 20:48:28   03:48:28:108     data len=4 [0 60]
08/03/11 20:48:28   03:48:28:108    GetResults=0
08/03/11 20:48:28   03:48:28:311    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x90 ACKS 0x01 ACKS P]
08/03/11 20:48:28   03:48:28:343     GetResults.prx[00 90 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 20:48:28   03:48:28:343     data len=3 [0 0]
08/03/11 20:48:28   03:48:28:343    GetResults=0
08/03/11 20:48:28   03:48:28:343    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x91 ACKS R P]
08/03/11 20:48:28   03:48:28:374     GetResults.prx[00 91 00 1a 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 20:48:28   03:48:28:374     data len=4 [0 26]
08/03/11 20:48:28   03:48:28:374    GetResults=0
08/03/11 20:48:28   03:48:28:374    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x90 ACKS 0x03 ACKS P]
08/03/11 20:48:28   03:48:28:405     GetResults.prx[00 90 00 03 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 20:48:28   03:48:28:405     data len=3 [0 0]
08/03/11 20:48:28   03:48:28:405    GetResults=0
08/03/11 20:48:28   03:48:28:405    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x91 ACKS R P]
08/03/11 20:48:28   03:48:28:436     GetResults.prx[00 91 00 02 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 20:48:28   03:48:28:436     data len=3 [0 2]
08/03/11 20:48:28   03:48:28:436    GetResults=0
08/03/11 20:48:28   03:48:28:436    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x90 ACKS 0x05 ACKS P]
08/03/11 20:48:28   03:48:28:468     GetResults.prx[00 90 00 05 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 20:48:28   03:48:28:468     data len=3 [0 0]
08/03/11 20:48:28   03:48:28:468    GetResults=0
08/03/11 20:48:28   03:48:28:468    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x91 ACKS R P]
08/03/11 20:48:28   03:48:28:499     GetResults.prx[00 91 00 f6 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 20:48:28   03:48:28:499     data len=5 [0 246]
08/03/11 20:48:28   03:48:28:499    GetResults=0
08/03/11 20:48:28   03:48:28:499    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x90 ACKS 0x07 ACKS P]
08/03/11 20:48:28   03:48:28:530     GetResults.prx[00 90 00 07 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 20:48:28   03:48:28:530     data len=3 [0 0]
08/03/11 20:48:28   03:48:28:530    GetResults=0
08/03/11 20:48:28   03:48:28:530    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x91 ACKS R P]
08/03/11 20:48:28   03:48:28:561     GetResults.prx[00 91 00 3c 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 20:48:28   03:48:28:561     data len=4 [0 60]
08/03/11 20:48:28   03:48:28:561    GetResults=0
08/03/11 20:48:28   03:48:28:561    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x90 ACKS 0x09 ACKS P]
08/03/11 20:48:28   03:48:28:593     GetResults.prx[00 90 00 09 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 20:48:28   03:48:28:593     data len=3 [0 0]
08/03/11 20:48:28   03:48:28:593    GetResults=0
